;fit_time;score_time;test_roc_auc;test_precision;test_recall;repeat;fold;features;model
0;0.9102993011474609;0.030991554260253906;1.0;0.8571428571428571;1.0;0;0;fmri_eegmeta;gssvm
1;0.9360151290893555;0.030648469924926758;1.0;0.8571428571428571;1.0;0;1;fmri_eegmeta;gssvm
2;0.888392448425293;0.030637264251708984;1.0;0.8571428571428571;1.0;0;2;fmri_eegmeta;gssvm
3;0.8897242546081543;0.030550718307495117;1.0;0.8571428571428571;1.0;0;3;fmri_eegmeta;gssvm
4;0.8920624256134033;0.030574798583984375;0.8333333333333334;0.8333333333333334;0.8333333333333334;0;4;fmri_eegmeta;gssvm
5;0.8860507011413574;0.030453205108642578;1.0;0.8571428571428571;1.0;1;0;fmri_eegmeta;gssvm
6;0.8927526473999023;0.030464649200439453;1.0;0.8571428571428571;1.0;1;1;fmri_eegmeta;gssvm
7;0.8844993114471436;0.030476808547973633;0.6666666666666666;1.0;0.5;1;2;fmri_eegmeta;gssvm
8;0.885141134262085;0.030440568923950195;0.8333333333333334;0.8571428571428571;1.0;1;3;fmri_eegmeta;gssvm
9;0.891547441482544;0.030499696731567383;1.0;0.8571428571428571;1.0;1;4;fmri_eegmeta;gssvm
10;0.8837172985076904;0.030480623245239258;1.0;0.8571428571428571;1.0;2;0;fmri_eegmeta;gssvm
11;0.8828437328338623;0.030480623245239258;1.0;0.8571428571428571;1.0;2;1;fmri_eegmeta;gssvm
12;0.8831191062927246;0.0304720401763916;0.8333333333333334;0.8571428571428571;1.0;2;2;fmri_eegmeta;gssvm
13;0.8831760883331299;0.030497312545776367;1.0;0.8571428571428571;1.0;2;3;fmri_eegmeta;gssvm
14;0.8847594261169434;0.030451059341430664;1.0;0.8571428571428571;1.0;2;4;fmri_eegmeta;gssvm
15;0.8832406997680664;0.030797958374023438;0.8333333333333334;0.8571428571428571;1.0;3;0;fmri_eegmeta;gssvm
16;0.884211540222168;0.030389785766601562;0.8333333333333334;0.8333333333333334;0.8333333333333334;3;1;fmri_eegmeta;gssvm
17;0.8826954364776611;0.030450820922851562;1.0;0.8571428571428571;1.0;3;2;fmri_eegmeta;gssvm
18;0.8833663463592529;0.030436992645263672;1.0;0.8571428571428571;1.0;3;3;fmri_eegmeta;gssvm
19;0.8824598789215088;0.030504226684570312;1.0;0.8571428571428571;1.0;3;4;fmri_eegmeta;gssvm
20;0.8836257457733154;0.03046870231628418;1.0;0.8571428571428571;1.0;4;0;fmri_eegmeta;gssvm
21;0.8822677135467529;0.030353546142578125;0.6666666666666666;0.8571428571428571;1.0;4;1;fmri_eegmeta;gssvm
